Tibetan	Description
མཆོག་ཏུ་བཀྲབས་པ་	[s:śreyān] chosen (or selected) for [as] one's chief guide, the most excellent, best. {127/15 one དགེ་བ་དང་ཤིས་པའི་མིང་ལ་}
མཆོག་ཏུ་བཏུ་བ་	མཆོག་ཏུ་བཏུ་བསྡུ་བ་
བཞི་བསྲུང་	[s:Svadhā] preserve the self (soul, the basis of existence), a mystical exclamation. {127/17 one དགེ་བ་དང་ཤིས་པའི་མིང་ལ་}
གཞི་མི་འགྲིབ་པ་	[s:Vaṣaṭ] may the soul remain undefiled or undiminished, a mystical exclamation. {127/18 one དགེ་བ་དང་ཤིས་པའི་མིང་ལ་}
ཨོཾ་	[s:Om (] the first praise, the mystical name of the principal deities, an invocatory address to them, inceptive particle, etc. {127/19 one དགེ་བ་དང་ཤིས་པའི་མིང་ལ་}
རབ་བསྔགས་	[s:Om (] the first praise, the mystical name of the principal deities, an invocatory address to them, inceptive particle, etc. {127/19 one དགེ་བ་དང་ཤིས་པའི་མིང་ལ་}
གཞི་ཚུགས་	[s:Svāhā] (let it enter into the soul), may it he fulfilled, accomplished, may it be so, Amen. {127/20 one དགེ་བ་དང་ཤིས་པའི་མིང་ལ་}
ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་	[s:Dharma-deṣanā-śravaṇâdi-nāmāni:] CCL On the names or terms of preaching and hearing the moral doctrines an on those of words and speech
བྱེད་པ་	[s:Praṇetā] leading, showing, a teacher. {128/1 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྟོན་པ་	[s:Praṇetā] leading, showing, a teacher. {128/1 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལམ་མ་ནོར་བར་སྟོན་པ་	[s:Aviparīta-mārga-deśikaḥ] the one showing unerringly the way. {128/2 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཡང་དག་པར་བསྡུས་པར་བྱེད་པ་	[s:Saṅgīti-kāraḥ] that tells very comprehensibly (or enumerates the divine attributes). {128/3 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཆོས་སྒྲོགས་པ་	[s:Dharma-kathikaḥ] a preacher of religion or a proclaimer of moral doctrine {128/4 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཆོས་སྨྲ་པ་	[s:Dharma-bhāṇakaḥ] a speaker or deliverer of moral instruction. {128/5 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྟོན་པར་བྱེད་པ་	[s:Darśayitā] showman, guide, exhibitor, usher, warder, door-keeper, shower (of the way), teacher. {128/6 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
མཐོང་བར་བྱེད་པ་	[s:Darśayitā] showman, guide, exhibitor, usher, warder, door-keeper, shower (of the way), teacher. {128/6 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཉན་པ་	[s:śrotā] a hearer, one listening to religious instruction. {128/7 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྨྲ་པ་	[s:Bhāṣate] speaking, saying, telling; he speaks or tells. {128/8 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བརྗོད་པ་	[s:Bhāṣate] speaking, saying, telling; he speaks or tells. {128/8 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྨྲ་བ་	[s:Jalpati] [fn: S. °tc.] he talks or tells.
བརྗོད་པ་	[s:Lapati] he, says or speaks. {128/10 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྟོན་པ་	[s:Deśayati] he shows (the way), he instructs or teaches. {128/11 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
གསལ་བར་བྱེད་པ་	[s:Utānī-kariṣyati] makes clear or explains it. {128/12 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལེགས་པར་བཤད་པ་	[s:Sûktam] well explained, told. {128/13 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལེགས་པར་གསུངས་པ་	[s:Subhāṣitam] well commanded, delivered, taught. {128/14 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
གསུངས་པ་	[s:Subhāṣitam] well commanded, delivered, taught. {128/14 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལེགས་པར་སྨྲ་བ་	[s:Subhāṣitam] well commanded, delivered, taught. {128/14 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལེགས་པར་གསུངས་པ་	[s:Suvyākhyātam] well commanded, delivered, taught. {128/15 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
གསུངས་པ་	[s:Suvyākhyātam] well commanded, delivered, taught. {128/15 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལེགས་པར་སྨྲ་བ་	[s:Suvyākhyātam] well commanded, delivered, taught. {128/15 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཐ་སྙད་	[s:Vyavahāraḥ] law-suit, judgment of judges and of logicians, sentence, decree; a part of grammar. {128/16 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བརྡ་	[s:Saṃketaḥ] sign, symbol, mark, a spot, a hint. {128/17 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལུང་དོད་པ་	[s:Uddiśati] he exhibits, shows, demonstrates, prophesies, or foretells. {128/18 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
འབོག་པ་	[s:Uddiśati] he exhibits, shows, demonstrates, prophesies, or foretells. {128/18 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལུང་འབོག་པ་	[s:Upadiśati] [fn: S. Upadeśayati] he advises, informs, instructs; advice, instruction.
སྨྲ་བ་	[s:Udīrayiti] he says, speaks, tells; saying, telling. {128/20 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བརྗོད་པ་	[s:Udīrayiti] he says, speaks, tells; saying, telling. {128/20 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཡང་དག་པར་རབ་ཏུ་སྟོན་པ་	[s:Saṃprakāśayati] he well explains, illustrates. {128/21 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སླར་སྨྲ་བར་བྱ་བ་	[s:Pratimantrayitavyam] to be repeated again. {128/22 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བརྗོད་པ་	[s:Uddiṣṭam] said, shown, demonstrated, spoken. {128/23 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྟོན་པ་	[s:Uddiṣṭam] said, shown, demonstrated, spoken. {128/23 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྨྲ་པ་	[s:Uddiṣṭam] said, shown, demonstrated, spoken. {128/23 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྨྲའོ་	[s:Ācaṣṭe] he speaks or tells entirely. {128/24 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བྱུགས་པ་	[s:Prakṣveḍanam] [fn: MS. Pakṣibhanam X. Pakṣābhanam. Cf. M. and S. together with the footnotes] determining, fixing.
སྒྲས་མངོན་པར་གོ་བར་བྱེད་པ་	[s:Svareṇâbhivijñāpayati] making (or he makes) intelligible by sounds {128/26 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
དར་དིར་	[s:Kilikilāyitam] talk, prattle noise, sound expressing joy, expression of pleasure by any sound or cry. {128/27 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཀུ་ཅོ་	[s:Kilikilāyitam] talk, prattle noise, sound expressing joy, expression of pleasure by any sound or cry. {128/27 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཅ་ཅོ་	[s:Kalakalaḥ] a confused noise, the murmuring or buzz of a crowd. {128/28 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཚིག་དོར་བ་	[s:Aślīlam] complaint, murmur, discontent. {128/29 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
མི་གཤེ་བ་	[s:Aślīlam] complaint, murmur, discontent. {128/29 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྒྲ་གསལ་བ་	[s:Sphoṭam] the sound uttered by ejecting phlegm from the throat for clearing the voice. {128/30 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཀུ་ཅོ་	[s:Kolāhalaḥ] loud and confused sound, uproar, great and indistinct noise. {128/31 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྐད་སྙན་པ་	[s:Kala-svaraḥ] pleasing, agreeable or sweet voice. {128/32 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཚིག་གཅིག་བརྗོད་པ་	[s:Eka-vacanôdhāreṇa] by speaking (uttering) only one word. {128/33 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བརྩད་པ་འདིས་ཅི་ཞིག་བྱ་ཞེ་	[s:Alam anena vivādena] to what is this dispute? let us leave off dispute. {128/34 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བརྩད་པ་འདི་ཐོང་	[s:Alam anena vivādena] to what is this dispute? let us leave off dispute. {128/34 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བཞག་པ་འམ་སྨྲ་བ་འདི་ནི་མི་མཐུན་པའོ་	[s:Viṣamo'yam upanyāsaḥ] this statement or saying is inconvenient or unbecoming. {128/35 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
མངོན་པར་བརྗོད་པ་	[s:Abhilapanatā] utterance, expression, pronunciation. {128/36 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སླར་སྨྲས་པ་	[s:Pratyudīrayati] he repeats again, repetition (he repeated it again). {128/37 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སླར་བཟློས་པ་	[s:Pratyudīrayati] he repeats again, repetition (he repeated it again). {128/37 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སླར་གསུངས་པ་	[s:Pratyuccāraḥ] he commanded or said again. {128/38 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
གསུང་སྩལ་བ་	[s:Utkāśana-śabdaḥ] commanding word; imperative. {128/39 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཨ་ལ་ལ་ཞེས་ཅ་ཅོ་དང་གཞའི་སྒྲ་	[s:Hāhā-kāra-kilikilā prakṣveḍita-śabdaḥ] [fn: X. and M. take it as one expression; cf. S.] ha ha, an interjection expressive of gladness, noise (ཁ་ཅིག་ཏུ་) ཕུར་སྒྲར་ཡང་གདགས་ or as some call it 'a flying word'
སོ་གོལ་གྱི་སྒྲ་	[s:Acchaṭā-śabdaḥ] the noise made by pressing quickly the thumb to the fore or middle finger. {42 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཆགས་པའི་སྨྲ་བ་	[s:Āviṣkaraṅam] manifestation, expression of affection, love, inclination. {43 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
འབུལ་བ་	[s:Pratyākhyānam] rejection, refutation, disregard, oblation. {44 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྤོང་བ་	[s:Pratyākhyānam] rejection, refutation, disregard, oblation. {44 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བརྗོད་པ་	[s:Vyapadeśaḥ] utterance, articulation, expression. {45 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྐད་འདོགས་པ་	[s:Vyapadeśaḥ] utterance, articulation, expression. {45 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ལྕེ་རྟེན་	[s:Vyapadeśaḥ] utterance, articulation, expression. {45 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྨྲ་བའི་ཚུལ་	[s:Vāco-yuktiḥ] combination of words, manner of expression, syntax, construction. {46 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
བསྐུལ་	[s:Codayati] he exhorts, commands, directs, cuts. {47 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཕོ་བྲང་འཁོར་གྱི་སྐད་	[s:Paurī] the court language or the language of those in a prince's residence or that of the citizens (aulic, belonging to a court). {48 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
འཁོར་དུ་གྲགས་པ་	[s:Paurī] the court language or the language of those in a prince's residence or that of the citizens (aulic, belonging to a court). {48 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
འབེལ་བའི་གཏམ་	[s:Sat-kathyam] oration, public discourse. {49 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
ཚིག་གཟུང་བ་འམ་བཙུན་པ་	[s:Adeya-vākyam] the beginning of speech; preface, prelude, address. {50 one ཆོས་སྨྲ་དང་ཉན་པ་དང་སྒྲ་སྐད་ཀྱི་མིང་ལ་}
སྒྲ་མཉན་པ་འམ་སྙན་པ་	[s:Madhuraḥ svaraḥ] [fn: M. and S. Masdhura-svaraḥ.] a sweet voice or language.
སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་	[s:Māyâdayaḥ] CCLI On the names of illusion and the like illustrated or exemplified by similitudes
སྒྱུ་མ་	[s:Māyā] illusion, deception, unreality, trick, etc. {129/1 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
སྤྲུལ་པ་	[s:Nirmitaḥ] produced artificially or miraculously, an (illusory) incarnation of a deity or a saint. {129/2 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཆུ་ཟླ་	[s:Udaka-candraḥ] moon's image as seen in water. {129/3 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
མིག་གི་སྐྱེས་བུ་	[s:Akṣi-puruṣaḥ] one's reflected image seen in the eyeball or pupil of the eye. {129/4 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
མིག་རྒྱུ་	[s:Marīciḥ] mirage. {129/5 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
མ་རི་ཅི་དང་མ་འདོམ་ན་མིག་རྒྱུ་	[s:Mṛga-tṛṣṇikā] mirage when the word is not compounded with marici; when compounded with marici, it signifies the thirst of a deer. {129/6 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
འདོམ་ན་རི་དྭགས་སྐོམ་	[s:Mṛga-tṛṣṇikā] mirage when the word is not compounded with marici; when compounded with marici, it signifies the thirst of a deer. {129/6 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
མྱ་ངམ་གྱི་མིག་རྒྱུ་	[s:Maru-marīcikā] mirage as it is seen in hot and sandy deserts or countries. {129/7 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
དྲི་ཟའི་གྲོང་ཁྱེར་	[s:Gandharva-nagaram] the city of the Gandharvas, a castle in the air. {129/8 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
གཟུགས་བརྙན་	[s:Pratibimbam] the reflected image of one's body when looking in a glass or mirror. {129/9 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
མིག་ཡོར་	[s:Pratibhāsaḥ] the sparkling of the eye. {129/10 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཟིལ་པའི་ཐིགས་པ་	[s:Svapnaḥ] [fn: X. and MS. °pnam. S. gives an alternative Tib. equivalent ཟིལ་པའི་ཐིགས་པ་]which, though unsupported by X., appears preferable.] རྨི་འམ་dream, dreaming
བྲག་ཅ་	[s:Pratiśrutkā] repeated sound, echo (the reverberated sound from a rock). {129/12 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
བྲག་ཆའི་མིང་སྟེ་	[s:Pratiśabdaḥ] བྲག་ཆའི་མིང་སྟེ་པྲ་ཏི་ཤྲུ་ཏྐ་དང་འདོམ་ན་སྒྲ་བརྙན་གདགས) echo (compounded with pratiśrutkdā, signifies an inflated or reverberated sound) {129/13 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཆུའི་ཆུ་བུར་	[s:Budbudaḥ] water bladder, bubble. {129/14 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཆུ་ཤིང་གི་ཕུང་པོ་	[s:Kadalī-skandhaḥ] an accumulation in standing deep water resembling a plantain or banana tree [kadalī-skandhaḥ= Pali kadali-khandha—the trunk of a plantain tree, often in similes as symbol of worthlessness'; P.]. {129/15 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཟིལ་པ་	"[s:Avaśyāya-binduḥ] [fn: S. gives an equivalent Tib. equivalent ཟིལ་པའི་ཐིགས་པ་ which, although unsupported by X. appears preferable.]"" key=""fog, mist, dew, a drop {129/16 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}"
ཐིགས་པ་	"[s:Avaśyāya-binduḥ] [fn: S. gives an equivalent Tib. equivalent ཟིལ་པའི་ཐིགས་པ་ which, although unsupported by X. appears preferable.]"" fog, mist, dew, a drop {129/16 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}"
མིག་འཕྲུལ་	[s:Indra-jālam] magic, conjuring illusion supernatural deception, optical illusion. {129/17 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
མོ་གཤམ་གྱི་བུ་	[s:Vandhyā-putraḥ] barren woman's child, non-existing thing. {129/18 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ནམ་མཁའི་མེ་དོག་	[s:Kha-puṣpam] heavenly flower; non-existing thing; unreal. {129/19 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཆད་པ་སྟོང་པ་	[s:Rikta -muṣṭiḥ] [fn: MS. Rakti°] an empty fist.
མགལ་མེའི་འཁོར་ལོ་	[s:Alāta-cakram] the circle described by the brandishing or vibrating of a fire brand (when properly there is no fire circle, although it appears so), [the false appearance of a circle as from the brandishing of a firebrand]. {129/21 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཟོ་ཆུན་རྒྱད་པའི་འཁོར་ལོ་	[s:Arhaṭa -gnatī-cakram [Aragaṭṭa° ?]] [fn: M. Arhad°] the circle described by the quick turning round of a mendicant's small water pot.
མཆིལ་མའི་ཐལ་བ་	[s:Kheṭa-piṇḍaḥ] a heap of spittle ['a ball of phlegm', i.e. anything useless. Lalitavistara, XVI, 67. (pakva-); M.W.]. {129/23 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ལྦུ་བ་རྡོས་	[s:Phena-piṇḍaḥ] solid mass of froth foam or spume (unreality, non-existence). {129/24 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
སྐྲ་ཤད་འཛིངས་པ་	[s:Keśôṇḍukaṃ] [fn: M. and S. °kaḥ.] complicated hair (as falls down from some people's head when combing their hair), some people whose organ of sight is vicious, fancy to see in their meat or drink such hair though there is really not ['a sling of knot of hair; net-like apparitions, while the eyes are shut' ; unreal appearances.]
གར་གྱི་ལྟད་མོ་པ་	[s:Naṭa-raṅgaḥ] a dancer's or dancing woman's colour (or the colour of a spectator) ['dancing entertainment', a dancer's arena; anything illusory ; M.W.] {129/26 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཤིང་བལ་གྱི་འདབ་མ་	[s:Tūla-picuḥ] the petal of cotton (or broad leaf of a cotton tree) [cotton, Divyâv., XVII, XXVII; M.W.] {129/27 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
དཔེར་བརྗོད་	[s:Udāharaṇam] an example or illustration, an exemplifying; for instance. {129/28 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
སོ་སོའི་དཔེར་བརྗོད་དག་	[s:Pratyudāharaṇam] illustration of each by an example [counter-statement by example]. {129/29 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
དཔེ་	[s:Dṛṣṭāntaḥ] example, illustration. {129/30 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
ཉེ་བར་འཇལ་བ་	[s:Upamā] measuring, proving, a proof. {129/31 one སྒྱུ་མ་ལ་སོགས་པའི་དཔེའི་མིང་ལ་}
གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་	[s:Tyāgādayaḥ:] CCLII On the names of giving (alms or practising charity), offering or sacrificing
ལྷུག་པར་གཏོང་བ་	[s:Mukta-tyāgaḥ] giving abundantly or generously. {130/1 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
ལག་བརྐྱང་བ་	[s:Pratata-pāṇiḥ] stretching out (or forth) one's hand (giving generously). {130/2 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
རྣམ་པར་གཏོང་བ་དགའ་བ་	[s:Vyavasarga-rataḥ] delighting in bestowing gift or donation (or in alms-giving). {130/3 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
མཆོད་སྦྱིན་འཁོར་ལོར་བྱེད་པ་	[s:Yāyajūkaḥ] he that performs frequent (or continual) sacrifices. {130/4 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
སྦྱིན་པ་མི་འཆད་པར་བྱེད་པ་	[s:Yāyajūkaḥ] he that performs frequent (or continual) sacrifices. {130/4 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
མཆོད་སྦྱིན་པ་མི་འཆད་པར་བྱེད་པ་	[s:Yāyajūkaḥ] he that performs frequent (or continual) sacrifices. {130/4 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
སྦྱིན་པ་འགྱེད་པར་དགའ་བ་	[s:Dāna-saṃvibhāga-rataḥ] the pleasure of distributing gifts (or delighting in bestowing a gift, donation, alms). {130/5 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
འགྱེད་	[s:Vibhajate] he distributes, gives to each a part. {130/6 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
རྣམ་པར་འགྱེད་པ་	[s:Saṃvibhajate] he distributes it, among them. {130/7 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
མཆོད་སྦྱིན་བྱས་	[s:Yasṭaḥ] he made an oblation or offering (offering, oblation). {130/8 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
མཆོད་སྦྱིན་ལེགས་པར་བྱས་	[s:Suyaṣṭaḥ] he made a handsome oblation or offering (he performed well, etc.) {130/9 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
སྦྱིན་སྲེག་བྱས་	[s:Hutam] burnt as an oblation, offered with [to] fire an oblation, or burnt offering. {130/10 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
ལེགས་པར་སྦྱིན་སྲེག་བྱས་	[s:Suhutam] he has well performed the sacrifice of burnt offering. {130/11 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
མཆོད་སྦྱིན་ལས་བྱུང་བ་	[s:Yāga-mayam] it came by (is the result or consequence of) sacrifice. {130/12 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
ཡོ་བྱད་གང་ཡང་རུང་བའི་བར་དུ་སྦྱིན་པར་བྱེད་	[s:Yāvad anyatarânyataraṃ pariṣkāraṃ dadāti] he gives (or furnishes with) all necessary implements or utensils. {130/13 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
སྐོམ་འདོད་པ་ལ་སྐོམ་	[s:Pānaṃ pānârthibhyaḥ] drink to those that desire drink. {130/14 one གཏོང་བ་དང་མཆོད་སྦྱིན་བྱེད་པ་ལ་སོགས་པའི་མིང་ལ་}
